source,indicator_code,indicator_name,unit,country,year,value
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1882,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1883,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1884,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1885,0.687
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1886,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1887,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1888,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1889,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1890,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1891,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1892,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1893,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1894,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1895,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1896,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1897,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1898,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1899,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1900,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1901,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1902,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1903,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1904,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1905,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1906,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1907,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1908,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1909,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1910,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1911,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1912,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1913,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1914,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1915,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1916,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1917,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1918,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1919,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1920,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1921,0.348
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1922,0.348
