source,indicator_code,indicator_name,country,year,value
World Bank Indicators API,NV.SRV.TOTL.ZS,"Services, value added, % of GDP",MMR,1960,
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2025,
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2024,14924000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2023,14753000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2022,17085000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2021,15154000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2020,16692000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2019,17997000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2018,16614000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2017,13879000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2016,11831000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2015,11429000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2014,11453000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2013,11233000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2012,8877000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2011,9238000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2010,8661000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2009,6662000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2008,6882000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2007,6253000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2006,4539000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2005,3776000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2004,2355000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2003,2458000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2002,3015000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2001,2358000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,2000,1620000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1999,1125000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1998,1065000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1997,866000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1996,746000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1995,851000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1994,798000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1993,586000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1992,531000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1991,419000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1990,325000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1989,212000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1988,167000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1987,221000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1986,291000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1985,306000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1984,304000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1983,382000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1982,395000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1981,466000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1980,477000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1979,387000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1978,245000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1977,215000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1976,208000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1975,173000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1974,189000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1973,131000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1972,120000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1971,125000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1970,108000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1969,132000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1968,111000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1967,124000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1966,194000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1965,225000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1964,233000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1963,270000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1962,265000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1961,221000000
World Bank Indicators API,TX.VAL.MRCH.CD.WT,"Merchandise exports, current US$",MMR,1960,224000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2025,
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2024,12452000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2023,16440000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2022,17403000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2021,14327000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2020,17947000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2019,18588000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2018,19334000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2017,19253000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2016,15705000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2015,16885000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2014,16459000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2013,12043000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2012,9201000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2011,9019000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2010,4760000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2009,4348000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2008,4256000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2007,3247000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2006,2538000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2005,1908000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2004,2174000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2003,2070000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2002,2324000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2001,2849000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,2000,2371000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1999,2300000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1998,2666000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1997,2037000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1996,1358000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1995,1335000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1994,886000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1993,814000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1992,651000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1991,646000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1990,270000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1989,193000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1988,246000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1987,271000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1986,307000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1985,286000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1984,241000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1983,270000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1982,413000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1981,376000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1980,357000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1979,322000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1978,312000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1977,242000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1976,179000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1975,195000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1974,177000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1973,106000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1972,133000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1971,169000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1970,155000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1969,165000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1968,114000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1967,124000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1966,158000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1965,247000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1964,271000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1963,234000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1962,219000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1961,216000000
World Bank Indicators API,TM.VAL.MRCH.CD.WT,"Merchandise imports, current US$",MMR,1960,262000000
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2025,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2024,5.19991999790977
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2023,2.94631414241606
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2022,2.61457839564408
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2021,5.06936843360325
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2020,3.17252493795944
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2019,2.75051999089837
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2018,4.51638176248917
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2017,6.02870411336858
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2016,7.53383676615383
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2015,0.469787769200266
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2014,0.62703149028518
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2013,0.268343903272684
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2012,1.01357200229777
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2011,0.201949573625045
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2010,0.00268127279743683
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2009,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2008,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2007,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2006,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2005,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2004,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2003,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2002,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2001,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,2000,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1999,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1998,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1997,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1996,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1995,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1994,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1993,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1992,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1991,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1990,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1989,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1988,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1987,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1986,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1985,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1984,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1983,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1982,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1981,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1980,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1979,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1978,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1977,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1976,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1975,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1974,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1973,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1972,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1971,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1970,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1969,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1968,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1967,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1966,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1965,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1964,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1963,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1962,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1961,
World Bank Indicators API,TX.VAL.TECH.MF.ZS,"High-technology exports, % of manufactured exports",MMR,1960,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2025,53.41
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2024,53.537
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2023,53.549
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2022,53.527
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2021,52.796
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2020,59.263
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2019,60.255
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2018,61.883
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2017,61.182
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2016,62.707
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2015,64.216
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2014,64.346
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2013,64.487
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2012,64.644
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2011,64.785
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2010,64.896
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2009,65.076
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2008,65.274
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2007,65.465
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2006,65.676
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2005,65.897
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2004,66.114
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2003,66.323
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2002,66.535
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2001,66.712
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,2000,66.86
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1999,67.028
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1998,67.162
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1997,67.238
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1996,67.312
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1995,67.39
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1994,67.484
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1993,67.546
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1992,67.603
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1991,67.697
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1990,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1989,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1988,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1987,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1986,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1985,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1984,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1983,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1982,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1981,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1980,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1979,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1978,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1977,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1976,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1975,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1974,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1973,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1972,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1971,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1970,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1969,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1968,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1967,
World Bank Indicators API,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total, %",MMR,1966,
