source,indicator_code,indicator_name,country,year,value,sex,classif1,classif2,note_source
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,1260.54,SEX_T,OCU_ISCO08_3,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,920.84,SEX_T,OCU_ISCO08_4,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,633.06,SEX_T,OCU_ISCO08_5,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,652.74,SEX_T,OCU_ISCO08_6,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,746.99,SEX_T,OCU_ISCO08_7,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,895.83,SEX_T,OCU_ISCO08_8,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,600.29,SEX_T,OCU_ISCO08_9,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,730.68,SEX_T,OCU_ISCO08_0,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,876.56,SEX_M,OCU_ISCO08_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,1871.87,SEX_M,OCU_ISCO08_1,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,1111.07,SEX_M,OCU_ISCO08_2,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,1373.93,SEX_M,OCU_ISCO08_3,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,919.54,SEX_M,OCU_ISCO08_4,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,691.12,SEX_M,OCU_ISCO08_5,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,636.71,SEX_M,OCU_ISCO08_6,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,803.16,SEX_M,OCU_ISCO08_7,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,919.01,SEX_M,OCU_ISCO08_8,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,636.99,SEX_M,OCU_ISCO08_9,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,744.88,SEX_M,OCU_ISCO08_0,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,833.59,SEX_F,OCU_ISCO08_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,1743.49,SEX_F,OCU_ISCO08_1,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,996.21,SEX_F,OCU_ISCO08_2,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,1120.52,SEX_F,OCU_ISCO08_3,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,921.78,SEX_F,OCU_ISCO08_4,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,579.62,SEX_F,OCU_ISCO08_5,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,722.26,SEX_F,OCU_ISCO08_6,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,710.79,SEX_F,OCU_ISCO08_7,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,725.55,SEX_F,OCU_ISCO08_8,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2017,526.04,SEX_F,OCU_ISCO08_9,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,591.92,SEX_T,OCU_SKILL_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,941.39,SEX_T,OCU_SKILL_L3-4,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,578.82,SEX_T,OCU_SKILL_L2,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,517.58,SEX_T,OCU_SKILL_L1,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,575.1,SEX_T,OCU_SKILL_X,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,646.58,SEX_M,OCU_SKILL_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,963.82,SEX_M,OCU_SKILL_L3-4,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,655.48,SEX_M,OCU_SKILL_L2,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,572.97,SEX_M,OCU_SKILL_L1,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,591.94,SEX_M,OCU_SKILL_X,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,516.72,SEX_F,OCU_SKILL_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,926.26,SEX_F,OCU_SKILL_L3-4,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,455.22,SEX_F,OCU_SKILL_L2,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,444.3,SEX_F,OCU_SKILL_L1,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,546.45,SEX_F,OCU_SKILL_X,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,591.92,SEX_T,OCU_ISCO08_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,1366.72,SEX_T,OCU_ISCO08_1,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,892.25,SEX_T,OCU_ISCO08_2,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,866.82,SEX_T,OCU_ISCO08_3,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,696.33,SEX_T,OCU_ISCO08_4,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,475.99,SEX_T,OCU_ISCO08_5,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,468.97,SEX_T,OCU_ISCO08_6,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,640.45,SEX_T,OCU_ISCO08_7,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,810.03,SEX_T,OCU_ISCO08_8,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,517.58,SEX_T,OCU_ISCO08_9,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,575.89,SEX_T,OCU_ISCO08_0,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,574.55,SEX_T,OCU_ISCO08_X,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,646.58,SEX_M,OCU_ISCO08_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,1284.15,SEX_M,OCU_ISCO08_1,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,945.5,SEX_M,OCU_ISCO08_2,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,815.61,SEX_M,OCU_ISCO08_3,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,701.9,SEX_M,OCU_ISCO08_4,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,575.26,SEX_M,OCU_ISCO08_5,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,511.37,SEX_M,OCU_ISCO08_6,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,714.22,SEX_M,OCU_ISCO08_7,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,882.45,SEX_M,OCU_ISCO08_8,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,572.97,SEX_M,OCU_ISCO08_9,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,579.17,SEX_M,OCU_ISCO08_0,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,613.25,SEX_M,OCU_ISCO08_X,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,516.72,SEX_F,OCU_ISCO08_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,1565.88,SEX_F,OCU_ISCO08_1,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,874.21,SEX_F,OCU_ISCO08_2,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,964.75,SEX_F,OCU_ISCO08_3,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,691.73,SEX_F,OCU_ISCO08_4,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,372.26,SEX_F,OCU_ISCO08_5,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,407.69,SEX_F,OCU_ISCO08_6,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,491.83,SEX_F,OCU_ISCO08_7,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,467.3,SEX_F,OCU_ISCO08_8,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,444.3,SEX_F,OCU_ISCO08_9,,R1:3513
ILOSTAT bulk download facility,SDG_0851_SEX_OCU_NB,SDG_0851_SEX_OCU_NB,MMR,2015,548.64,SEX_F,OCU_ISCO08_X,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2020,1.476,SEX_T,AGE_YTHADULT_YGE15,,R1:3513_S3:6
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2020,4.876,SEX_T,AGE_YTHADULT_Y15-24,,R1:3513_S3:6
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2020,0.746,SEX_T,AGE_YTHADULT_YGE25,,R1:3513_S3:6
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2020,1.026,SEX_M,AGE_YTHADULT_YGE15,,R1:3513_S3:6
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2020,4.091,SEX_M,AGE_YTHADULT_Y15-24,,R1:3513_S3:6
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2020,0.416,SEX_M,AGE_YTHADULT_YGE25,,R1:3513_S3:6
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2020,2.116,SEX_F,AGE_YTHADULT_YGE15,,R1:3513_S3:6
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2020,5.837,SEX_F,AGE_YTHADULT_Y15-24,,R1:3513_S3:6
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2020,1.229,SEX_F,AGE_YTHADULT_YGE25,,R1:3513_S3:6
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2019,0.407,SEX_T,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2019,1.301,SEX_T,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2019,0.209,SEX_T,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2019,0.358,SEX_M,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2019,1.23,SEX_M,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2019,0.178,SEX_M,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2019,0.473,SEX_F,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2019,1.385,SEX_F,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2019,0.252,SEX_F,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2018,0.767,SEX_T,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2018,1.835,SEX_T,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2018,0.518,SEX_T,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2018,0.625,SEX_M,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2018,1.646,SEX_M,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2018,0.399,SEX_M,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2018,0.955,SEX_F,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2018,2.064,SEX_F,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2018,0.679,SEX_F,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2017,1.356,SEX_T,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2017,3.588,SEX_T,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2017,0.808,SEX_T,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2017,1.046,SEX_M,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2017,2.894,SEX_M,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2017,0.618,SEX_M,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2017,1.776,SEX_F,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2017,4.43,SEX_F,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2017,1.072,SEX_F,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2015,0.766,SEX_T,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2015,1.591,SEX_T,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2015,0.529,SEX_T,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2015,0.665,SEX_M,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2015,1.444,SEX_M,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2015,0.459,SEX_M,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2015,0.898,SEX_F,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2015,1.76,SEX_F,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2015,0.625,SEX_F,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2014,3.868,SEX_T,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2014,9.282,SEX_T,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2014,2.121,SEX_T,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2014,3.771,SEX_M,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2014,9.143,SEX_M,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2014,2.166,SEX_M,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2014,4.019,SEX_F,AGE_YTHADULT_YGE15,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2014,9.468,SEX_F,AGE_YTHADULT_Y15-24,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_AGE_RT,SDG_0852_SEX_AGE_RT,MMR,2014,2.049,SEX_F,AGE_YTHADULT_YGE25,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2015,0.766,SEX_T,DSB_STATUS_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2015,0.762,SEX_T,DSB_STATUS_NODIS,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2015,0.665,SEX_M,DSB_STATUS_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2015,0.657,SEX_M,DSB_STATUS_NODIS,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2015,0.898,SEX_F,DSB_STATUS_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2015,0.901,SEX_F,DSB_STATUS_NODIS,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2014,3.868,SEX_T,DSB_STATUS_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2014,2.636,SEX_T,DSB_STATUS_DIS,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2014,3.874,SEX_T,DSB_STATUS_NODIS,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2014,3.771,SEX_M,DSB_STATUS_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2014,2.813,SEX_M,DSB_STATUS_DIS,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2014,3.776,SEX_M,DSB_STATUS_NODIS,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2014,4.019,SEX_F,DSB_STATUS_TOTAL,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2014,2.298,SEX_F,DSB_STATUS_DIS,,R1:3513
ILOSTAT bulk download facility,SDG_0852_SEX_DSB_RT,SDG_0852_SEX_DSB_RT,MMR,2014,4.025,SEX_F,DSB_STATUS_NODIS,,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_NB,EAP_TEAP_SEX_AGE_NB,MMR,2020,22608.497,SEX_T,AGE_YTHADULT_YGE15,,R1:3513_S3:6
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_NB,EAP_TEAP_SEX_AGE_NB,MMR,2020,22075.539,SEX_T,AGE_YTHADULT_Y15-64,,R1:3513_S3:6
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_NB,EAP_TEAP_SEX_AGE_NB,MMR,2020,4000.183,SEX_T,AGE_YTHADULT_Y15-24,,R1:3513_S3:6
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_NB,EAP_TEAP_SEX_AGE_NB,MMR,2020,18608.314,SEX_T,AGE_YTHADULT_YGE25,,R1:3513_S3:6
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_NB,EAP_TEAP_SEX_AGE_NB,MMR,2020,13273.637,SEX_M,AGE_YTHADULT_YGE15,,R1:3513_S3:6
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_NB,EAP_TEAP_SEX_AGE_NB,MMR,2020,12900.506,SEX_M,AGE_YTHADULT_Y15-64,,R1:3513_S3:6
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_NB,EAP_TEAP_SEX_AGE_NB,MMR,2020,2202.75,SEX_M,AGE_YTHADULT_Y15-24,,R1:3513_S3:6
ILOSTAT bulk download facility,EAP_TEAP_SEX_AGE_NB,EAP_TEAP_SEX_AGE_NB,MMR,2020,11070.886,SEX_M,AGE_YTHADULT_YGE25,,R1:3513_S3:6
